"Reservoir","Site","DateTime","Depth_m","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","DIC_mgL","DC_mgL","DN_mgL","Flag_TN","Flag_TP","Flag_NH4","Flag_NO3NO2","Flag_SRP","Flag_DOC","Flag_DIC","Flag_DC","Flag_DN"
"FCR",50,"2017-08-21 12:00:00",9,376,23.1,119,8,7,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-08-28 12:00:00",0.1,259,17.9,7,3,5,3.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-08-28 12:00:00",0.1,563,106,6,121,18,1.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-08-28 12:00:00",1.6,241,19.6,5,0,9,3.1,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2017-08-28 12:00:00",3.8,286,30.1,6,3,6,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-08-28 12:00:00",5,351,36.4,6,0,6,2,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2017-08-28 12:00:00",6.2,448,20.7,212,14,5,6.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-08-28 12:00:00",8,553,20.9,381,20,3,1.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-08-28 12:00:00",9,579,17.7,374,22,7,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-04 12:00:00",0.1,324,35,32,6,8,3.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-09-04 12:00:00",0.1,166,27.6,7,76,18,1.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-04 12:00:00",1.6,281,20.6,29,1,7,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-04 12:00:00",3.8,274,21.7,12,0,5,3.1,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2017-09-04 12:00:00",5,333,23.1,105,6,7,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-04 12:00:00",6.2,357,23.6,95,5,7,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-04 12:00:00",8,642,22.1,399,20,4,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-04 12:00:00",9,539,18.7,326,16,5,2.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-11 12:00:00",0.1,278,25.2,8,0,10,3.4,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",100,"2017-09-11 12:00:00",0.1,240,41.8,2,94,14,1.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-11 12:00:00",1.6,295,24.1,12,2,7,3.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-11 12:00:00",3.8,347,29.9,10,0,5,3.4,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2017-09-11 12:00:00",5,354,34.3,136,4,9,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-11 12:00:00",6.2,451,21.1,285,13,NA,2.3,NA,NA,NA,0,0,0,0,2,0,NA,NA,NA
"FCR",50,"2017-09-11 12:00:00",8,685,22.7,101,5,8,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-11 12:00:00",9,405,22.1,168,13,6,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-18 12:00:00",0.1,283,22.2,9,4,6,3.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-09-18 12:00:00",0.1,259,34.4,5,97,18,1.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-18 12:00:00",1.6,280,23.4,6,2,4,3.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-18 12:00:00",3.8,294,23.5,9,1,7,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-18 12:00:00",5,286,25.9,12,4,5,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-18 12:00:00",6.2,472,26.4,322,17,7,2.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-18 12:00:00",8,641,14.5,481,28,4,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-18 12:00:00",9,672,31.6,476,29,6,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-25 12:00:00",0.1,258,14.8,8,3,3,3.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-09-25 12:00:00",0.1,217,29.5,1,60,18,1.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-25 12:00:00",1.6,253,18.7,7,1,5,3.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-25 12:00:00",3.8,351,31.5,8,0,6,2.9,NA,NA,NA,0,0,0,3,0,0,NA,NA,NA
"FCR",50,"2017-09-25 12:00:00",5,358,27.9,60,9,8,1.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-25 12:00:00",6.2,411,22.7,147,12,6,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-25 12:00:00",8,524,17.3,333,31,6,1.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-09-25 12:00:00",9,534,17.6,365,28,NA,2,NA,NA,NA,0,0,0,0,2,0,NA,NA,NA
"FCR",50,"2017-10-02 12:00:00",0.1,270,21.7,12,3,4,3.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-10-02 12:00:00",0.1,200,35.3,6,33,17,1.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-02 12:00:00",1.6,296,21.1,9,1,6,3.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-02 12:00:00",3.8,283,21.9,9,2,6,3.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-02 12:00:00",5,345,29.4,16,2,6,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-02 12:00:00",6.2,366,25.1,133,14,5,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-02 12:00:00",8,431,19.4,233,26,5,2.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-02 12:00:00",9,434,19,249,26,5,1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-09 12:00:00",0.1,313,28.9,26,2,3,3.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-10-09 12:00:00",0.1,171,35.6,6,1,18,3.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-09 12:00:00",1.6,312,20.8,26,2,4,3.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-09 12:00:00",3.8,346,25.3,20,1,5,3.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-09 12:00:00",5,319,29.6,25,6,4,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-09 12:00:00",6.2,352,18.2,163,26,4,1.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-09 12:00:00",8,380,26.2,151,19,4,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-09 12:00:00",9,337,14.6,NA,24,3,1.9,NA,NA,NA,0,0,2,0,0,0,NA,NA,NA
"FCR",50,"2017-10-16 12:00:00",0.1,308,21.1,58,12,6,5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-10-16 12:00:00",0.1,144,33.3,8,2,20,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-16 12:00:00",1.6,316,28.2,30,8,6,4.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-16 12:00:00",3.8,327,26.6,52,5,7,4.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-16 12:00:00",5,338,34,14,5,8,3.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-16 12:00:00",6.2,393,27.1,102,16,5,3.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-16 12:00:00",8,373,17.9,204,26,4,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-16 12:00:00",9,365,18,222,29,7,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-23 12:00:00",0.1,359,34.6,59,11,9,4.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-10-23 12:00:00",0.1,187,39.1,11,2,25,6.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-23 12:00:00",1.6,333,30.1,28,7,8,4.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-23 12:00:00",3.8,304,27.1,23,3,7,4.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-23 12:00:00",5,296,25.6,12,5,8,4.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-23 12:00:00",6.2,380,17,212,26,8,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-23 12:00:00",8,409,27.5,215,28,5,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-23 12:00:00",9,397,18.1,237,30,5,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-30 12:00:00",0.1,249,22.6,2,6,7,6.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-10-30 12:00:00",0.1,101,22,8,2,20,3.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-30 12:00:00",1.6,261,22.7,5,3,10,4.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-30 12:00:00",3.8,256,19.5,12,5,7,4.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-30 12:00:00",5,249,21.2,12,3,7,4.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-30 12:00:00",6.2,234,21.1,9,1,5,4.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-30 12:00:00",8,220,20.1,11,2,10,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-10-30 12:00:00",9,240,24.5,14,4,7,4.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-11-06 12:00:00",0.1,217,18.6,6,3,NA,4.2,NA,NA,NA,0,0,0,0,2,0,NA,NA,NA
"FCR",100,"2017-11-06 12:00:00",0.1,69.9,23.2,8,2,28,3.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-11-06 12:00:00",1.6,263,26.7,13,2,7,4.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-11-06 12:00:00",3.8,237,20.4,12,5,8,4.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-11-06 12:00:00",5,213,19,18,2,8,4.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-11-06 12:00:00",6.2,234,20.7,21,2,8,4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-11-06 12:00:00",8,222,19.8,19,4,17,4.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-11-06 12:00:00",9,218,19.1,20,3,9,4.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-12-11 12:00:00",0.1,215,17.8,27,5,7,4.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",100,"2017-12-11 12:00:00",0.1,49.8,20.3,7,2,19,2.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-12-11 12:00:00",1.6,231,19.5,18,3,6,4.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-12-11 12:00:00",3.8,233,20.9,26,3,8,4.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-12-11 12:00:00",5,221,17.3,48,5,8,4.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-12-11 12:00:00",6.2,225,18.8,25,3,9,4.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-12-11 12:00:00",8,243,21,26,3,8,4.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"FCR",50,"2017-12-11 12:00:00",9,239,21.2,10,4,7,4.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2013-09-16 12:00:00",0.1,224,9.6,5,2,2,3.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-04-18 12:00:00",0.1,184,6.2,7,59,1,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-04-18 12:00:00",5,214,5.3,11,88,1,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-04-18 12:00:00",10,221,4.1,18,98,2,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-04-26 16:00:00",0.1,160,7.1,5,28,1,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-04-26 16:00:00",4,170,6.6,5,27,1,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-04-26 16:00:00",10,210,3.9,21,105,1,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-05-09 13:00:00",0.1,143,6.1,4,6,0,2.7,NA,NA,NA,0,0,0,0,3,0,NA,NA,NA
"GWR",50,"2014-05-09 13:00:00",5,196,3.9,6,8,1,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-05-09 13:00:00",10,167,9.6,21,81,1,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-05-16 16:00:00",0.1,156,8.2,5,8,1,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-05-16 16:00:00",5,129,7.1,3,6,0,2.6,NA,NA,NA,0,0,0,0,3,0,NA,NA,NA
"GWR",50,"2014-05-16 16:00:00",10,191,4.2,13,81,2,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-06-04 18:00:00",0.1,47.3,2,3,7,2,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-06-04 18:00:00",5,170,6.6,6,6,2,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-06-04 18:00:00",12,201,5.5,15,87,2,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-06-16 13:30:00",0.1,155,4.5,2,8,2,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-06-16 13:30:00",5,176,7.6,2,3,3,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-06-16 13:30:00",12,192,5.9,3,57,1,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-06-29 14:15:00",0.1,174,6.8,3,7,1,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-06-29 14:15:00",5,326,9.4,7,7,1,3.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-06-29 14:15:00",12,163,3.7,4,40,2,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-07-09 17:00:00",0.1,163.5,3.6,5,2,3,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-07-09 17:00:00",5,182,10.5,4,3,4,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-07-09 17:00:00",12,171,8.1,4,8,3,3.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-07-25 18:00:00",0.1,189,7.9,4,1,3,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-07-25 18:00:00",5,145,6.4,17,2,2,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-07-25 18:00:00",12,198,7.4,4,2,3,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-08-11 19:30:00",0.1,191,9.4,3,4,3,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-08-11 19:30:00",5,199,8.6,10,14,3,2.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-08-11 19:30:00",10,126,10.3,4,4,3,2.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-08-22 16:30:00",0.1,187,3.7,4,2,2,2.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-08-22 16:30:00",5,186,6.7,6,3,6,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-08-22 16:30:00",12,129,5.3,7,5,2,2.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-09-07 13:00:00",0.1,178,4.5,4,23,2,3.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-09-07 13:00:00",5,210,11.8,6,2,4,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-09-07 13:00:00",12,286,9.7,146,1,5,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-09-30 09:30:00",0.1,169,8.2,3,3,2,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-09-30 09:30:00",5,185,10.2,5,6,4,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2014-09-30 09:30:00",12,326,12,145,26,5,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-05-09 12:00:00",0.1,152,7.8,5,7,1,3.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-05-09 12:00:00",5,226,10.4,8,48,2,3.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-05-09 12:00:00",9,218,7.1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-05-09 12:00:00",13,317,8.9,146,57,4,2.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-05-20 12:00:00",0.1,174,7.2,5,5,3,3.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-05-20 12:00:00",5,245,12.1,5,7,1,3.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-05-20 12:00:00",9,208,7.2,30,76,1,3.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-05-20 12:00:00",13,292,8.4,88,71,1,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-05-30 12:00:00",0.1,212,8,4,6,4,3.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-05-30 12:00:00",5,219,10,8,5,4,3.4,NA,NA,NA,7,7,7,7,7,0,NA,NA,NA
"GWR",50,"2015-05-30 12:00:00",9,196,5.3,6,61,2,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-05-30 12:00:00",13,274,8.3,107,66,1,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-06-10 12:00:00",0.1,200,5.1,5,5,2,3.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-06-10 12:00:00",5,211,8.6,10,4,2,3.2,NA,NA,NA,0,0,7,7,0,0,NA,NA,NA
"GWR",50,"2015-06-10 12:00:00",9,190,6.3,6,61,2,3.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-06-10 12:00:00",13,263,8.6,94,52,3,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-06-22 12:00:00",0.1,169,4.9,NA,NA,NA,3.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-06-22 12:00:00",5,214,11.5,NA,NA,NA,3.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-06-22 12:00:00",9,186,5.9,NA,NA,NA,3.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-06-22 12:00:00",13,175,9.6,NA,NA,NA,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-07-06 12:00:00",0.1,192,9.5,NA,NA,NA,3.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-07-06 12:00:00",5,210,10.7,NA,NA,NA,3.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-07-06 12:00:00",9,150,6.9,NA,NA,NA,3.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-07-06 12:00:00",13,204,12.6,NA,NA,NA,3.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-07-20 12:00:00",0.1,174,4.3,4,4,4,3.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-07-20 12:00:00",5,195,9.1,2,2,1,3.6,NA,NA,NA,0,0,7,7,0,0,NA,NA,NA
"GWR",50,"2015-07-20 12:00:00",9,104,4.9,3,2,2,2.9,NA,NA,NA,0,0,0,7,7,0,NA,NA,NA
"GWR",50,"2015-07-20 12:00:00",13,183,7.7,89,3,5,3.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-08-03 12:00:00",0.1,202.6,7,2,3,6,3.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-08-03 12:00:00",5,206,10.2,2,1,3,3.5,NA,NA,NA,0,0,7,7,7,0,NA,NA,NA
"GWR",50,"2015-08-03 12:00:00",9,136.2,7,5,3,5,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-08-03 12:00:00",13,99.1,6.6,7,3,4,3.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-08-15 12:00:00",0.1,184.3,3.7,2,3,3,3.6,NA,NA,NA,0,0,7,0,7,0,NA,NA,NA
"GWR",50,"2015-08-15 12:00:00",5,170.3,7.7,2,2,1,3.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-08-15 12:00:00",9,161.2,10.5,3,2,3,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-08-15 12:00:00",13,107.3,3.8,10,3,6,3.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-08-30 12:00:00",0.1,192.5,4.5,4,2,4,3.7,NA,NA,NA,0,0,7,7,7,0,NA,NA,NA
"GWR",50,"2015-08-30 12:00:00",5,NA,NA,1,2,2,3.7,NA,NA,NA,0,0,7,7,7,0,NA,NA,NA
"GWR",50,"2015-08-30 12:00:00",9,233.4,19.1,2,1,2,2.9,NA,NA,NA,0,0,0,7,7,0,NA,NA,NA
"GWR",50,"2015-08-30 12:00:00",13,NA,NA,21,2,4,3.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-09-17 12:00:00",0.1,219.6,8.5,1,1,5,3.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-09-17 12:00:00",9,279,16,5,3,3,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2015-09-17 12:00:00",13,268.5,10.7,92,0,5,3,NA,NA,NA,0,0,7,4,7,0,NA,NA,NA
"GWR",50,"2016-04-30 00:00:00",0.1,NA,NA,6,5,3,2.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-04-30 00:00:00",6,NA,NA,3,5,1,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-04-30 00:00:00",12,224,11.9,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-04-30 00:00:00",13,NA,NA,55,32,2,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-04-30 12:00:00",0.1,201,12.4,7,4,4,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-04-30 12:00:00",6,NA,NA,3,4,2,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-04-30 12:00:00",9,NA,NA,59,37,4,2.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-04-30 12:00:00",12,146.3,8.2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-05-13 00:00:00",0.1,NA,NA,2,3,8,2.6,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-05-13 00:00:00",6,163,11.1,3,1,1,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-05-13 00:00:00",13,198,10.6,34,31,7,2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-05-25 00:00:00",0.1,176,12.3,4,6,5,2.5,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-05-25 00:00:00",6,171,9.3,4,4,4,2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-05-25 00:00:00",13,191,13,38,23,6,2.2,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-06-10 00:00:00",0.1,NA,NA,9,4,1,3.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-06-10 00:00:00",6,NA,NA,7,4,6,2.9,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-06-10 00:00:00",13,137,12.4,15,13,4,2.3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"GWR",50,"2016-06-25 00:00:00",0.1,NA,NA,8,3,6,3,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
